Participant,Mode,Code,Gender,Age,Orientation,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,2 images,same,7,1,2490
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,2 images,same,11,1,3205
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,2 images,same,9,1,2105
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,2 images,same,6,0,2809
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,2 images,same,1,0,2911
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,12,1,2530
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,3,0,404
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,5,0,1943
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,11,1,3380
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1840
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,2 images,same,10,1,1750
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,8,1,520
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,12,1,1912
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,5,0,675
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,10,1,724
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1054
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,2 images,same,10,1,2084
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,11,1,1503
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,3,0,624
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,12,1,2010
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,2,0,2631
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,12,1,3358
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,2 images,same,6,0,416
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1232
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,10,1,2586
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,10,1,3241
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,3,0,708
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,11,1,2442
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,2 images,same,11,1,3210
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,9,1,1314
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1778
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,4,0,174
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,12,1,685
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,12,1,2246
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,2 images,same,12,1,1711
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,4,0,2016
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,10,1,3708
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,11,1,12
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,8,1,2703
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,2,0,85
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,2 images,same,4,0,1297
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,9,1,528
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,6,0,2245
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,3,0,1345
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,7,1,2879
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,9,1,1531
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,2 images,same,3,0,2034
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,2,0,1628
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,12,1,3676
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,9,1,32
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,7,1,3500
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,1,0,2836
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,2 images,same,10,1,3575
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,7,1,2298
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,3,0,3931
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,2,0,399
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,2,0,1873
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,3,0,1282
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,2 images,same,7,1,572
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,3,0,3883
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,4,0,3753
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,5,0,2273
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,1,0,1646
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,8,1,2297
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,2 images,same,2,0,2914
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,9,1,434
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,2,0,1132
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1830
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,3,0,883
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,12,1,3162
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,2 images,same,12,1,388
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,4,0,3809
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,3,0,746
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,12,1,2613
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,10,1,2836
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,6,0,3122
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,2 images,same,10,1,1031
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,4,0,2967
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,10,1,1851
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,3,0,1156
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,7,1,2028
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,3,0,292
4_RSVPExp01_2019June_RASearston_93641058185.txt,sim,sim,sim,sim,upright,2 images,same,1,0,2991
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1775
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,2,0,254
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,12,1,422
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,7,1,227
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,6,0,400
15_RSVPExp01_2019June_RASearston_93641058957.txt,sim,sim,sim,sim,upright,2 images,same,7,1,1748
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,9,1,497
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,6,0,712
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,1,0,2024
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,6,0,1368
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,1,0,3571
6_RSVPExp01_2019June_RASearston_93641058315.txt,sim,sim,sim,sim,upright,2 images,same,6,0,1297
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,10,1,2389
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,5,0,2320
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,8,1,2244
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,3,0,522
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1286
18_RSVPExp01_2019June_RASearston_93641059159.txt,sim,sim,sim,sim,upright,2 images,same,4,0,3219
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,5,0,3042
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,7,1,2117
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,8,1,1761
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,7,1,1642
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,4,0,1665
20_RSVPExp01_2019June_RASearston_93641059282.txt,sim,sim,sim,sim,upright,2 images,same,9,1,1644
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,9,1,770
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,5,0,3707
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,12,1,3771
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,4,0,3710
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,2,0,2988
14_RSVPExp01_2019June_RASearston_93641058899.txt,sim,sim,sim,sim,upright,2 images,same,3,0,64
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,10,0,2513
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,11,0,2061
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,2,1,661
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,11,0,379
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,8,0,1230
3_RSVPExp01_2019June_RASearston_93641058119.txt,sim,sim,sim,sim,upright,4 images,different,6,1,3216
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,12,0,1433
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,9,0,1281
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,3,1,2518
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2725
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,4,1,295
11_RSVPExp01_2019June_RASearston_93641058682.txt,sim,sim,sim,sim,upright,4 images,different,9,0,723
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,2,1,2481
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,10,0,2533
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,12,0,3740
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,5,1,2324
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,2,1,228
9_RSVPExp01_2019June_RASearston_93641058522.txt,sim,sim,sim,sim,upright,4 images,different,3,1,1629
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,6,1,1979
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3430
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2116
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2936
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,3,1,3524
1_RSVPExp01_2019June_RASearston_93641057998.txt,sim,sim,sim,sim,upright,4 images,different,9,0,3267
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,9,0,1268
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,8,0,1785
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,10,0,2266
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2168
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,3,1,1660
26_RSVPExp01_2019June_RASearston_93641059655.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3329
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,9,0,1402
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,11,0,2275
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,9,0,3104
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2960
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,7,0,2376
27_RSVPExp01_2019June_RASearston_93641059718.txt,sim,sim,sim,sim,upright,4 images,different,7,0,2680
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,10,0,3313
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,10,0,1023
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,5,1,2066
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,3,1,270
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,3,1,742
16_RSVPExp01_2019June_RASearston_93641059024.txt,sim,sim,sim,sim,upright,4 images,different,8,0,3139
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,9,0,603
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,3,1,833
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,8,0,3779
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,5,1,382
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,8,0,2482
17_RSVPExp01_2019June_RASearston_93641059091.txt,sim,sim,sim,sim,upright,4 images,different,9,0,2966
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,5,1,3208
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,9,0,396
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,8,0,1370
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,9,0,501
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,6,1,1825
7_RSVPExp01_2019June_RASearston_93641058381.txt,sim,sim,sim,sim,upright,4 images,different,12,0,1333
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,7,0,3000
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,7,0,885
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,11,0,2003
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,8,0,3511
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,3,1,3859
29_RSVPExp01_2019June_RASearston_93641059849.txt,sim,sim,sim,sim,upright,4 images,different,5,1,24
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,12,0,3073
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,10,0,1195
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,7,0,3961
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,7,0,724
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,2,1,1826
2_RSVPExp01_2019June_RASearston_93641058055.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1076
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,1,1,1830
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,4,1,3154
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,6,1,2211
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,3,1,2023
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1411
25_RSVPExp01_2019June_RASearston_93641059591.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1800
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,7,0,3526
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,9,0,250
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,5,1,468
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,10,0,3951
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,12,0,1587
21_RSVPExp01_2019June_RASearston_93641059343.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1810
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2580
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,7,0,2603
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,4,1,931
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,1,1,1535
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,6,1,2304
30_RSVPExp01_2019June_RASearston_93641059914.txt,sim,sim,sim,sim,upright,4 images,different,5,1,2833
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,6,1,2972
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,6,1,3249
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2243
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,8,0,795
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2202
5_RSVPExp01_2019June_RASearston_93641058249.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3694
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,3,1,304
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,5,1,3580
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,11,0,1850
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,11,0,3342
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,1,1,2040
23_RSVPExp01_2019June_RASearston_93641059460.txt,sim,sim,sim,sim,upright,4 images,different,6,1,1294
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,4,1,3357
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,2,1,1887
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3836
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,9,0,3165
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,7,0,2748
22_RSVPExp01_2019June_RASearston_93641059401.txt,sim,sim,sim,sim,upright,4 images,different,4,1,13
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,12,0,3892
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,8,0,498
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,1,1,981
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,7,0,500
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2876
10_RSVPExp01_2019June_RASearston_93641058602.txt,sim,sim,sim,sim,upright,4 images,different,9,0,414
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,10,0,2921
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2843
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,6,1,3841
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3455
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,9,0,1552
12_RSVPExp01_2019June_RASearston_93641058761.txt,sim,sim,sim,sim,upright,4 images,different,7,0,2624
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,3,1,2613
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,9,0,915
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,12,0,2847
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,9,0,169
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,7,0,435
13_RSVPExp01_2019June_RASearston_93641058834.txt,sim,sim,sim,sim,upright,4 images,different,9,0,1662
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,4,1,1471
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3995
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,4,1,1984
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,5,1,1203
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,1,1,3
24_RSVPExp01_2019June_RASearston_93641059527.txt,sim,sim,sim,sim,upright,4 images,different,4,1,3113
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,4,1,143
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1756
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,7,0,259
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,8,0,2044
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,4,1,2648
8_RSVPExp01_2019June_RASearston_93641058451.txt,sim,sim,sim,sim,upright,4 images,different,8,0,2231
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,7,0,1043
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,10,0,1936
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,3,1,2427
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,4,1,1738
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,4,1,3617
28_RSVPExp01_2019June_RASearston_93641059782.txt,sim,sim,sim,sim,upright,4 images,different,8,0,899
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,4 images,different,6,1,1631
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,4 images,different,11,0,2141
19_RSVPExp01_2019June_RASearston_93641059218.txt,sim,sim,sim,sim,upright,4 images,different,9,0,3389
